# BUSCO version is: 5.5.0 
# The lineage dataset is: insecta_odb10 (Creation date: 2024-01-08, number of genomes: 75, number of BUSCOs: 1367)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
58098at50557	Complete	scaffold_14:141702052-141653626	141702052	141653626	-	555.2	365	https://v10-1.orthodb.org/?query=58098at50557	Serine incorporator/TMS membrane protein
58189at50557	Complete	scaffold_9:178471021-178481828	178471021	178481828	+	243.5	170	https://v10-1.orthodb.org/?query=58189at50557	Zona pellucida domain
58203at50557	Complete	scaffold_6:92284552-92333007	92284552	92333007	+	664.4	320	https://v10-1.orthodb.org/?query=58203at50557	26S Proteasome regulatory subunit 7
58206at50557	Complete	scaffold_11:84944599-84867215	84944599	84867215	-	624.1	346	https://v10-1.orthodb.org/?query=58206at50557	Protein kinase domain
58363at50557	Complete	scaffold_15:21705424-21668426	21705424	21668426	-	407.8	286	https://v10-1.orthodb.org/?query=58363at50557	Tetratricopeptide repeat
58479at50557	Complete	scaffold_3:118213288-118259695	118213288	118259695	+	534.3	326	https://v10-1.orthodb.org/?query=58479at50557	WD40-repeat-containing domain
58640at50557	Complete	scaffold_9:50329212-50354539	50329212	50354539	+	460.3	311	https://v10-1.orthodb.org/?query=58640at50557	General transcription factor IIH subunit
58729at50557	Complete	scaffold_3:118212742-118176863	118212742	118176863	-	566.7	359	https://v10-1.orthodb.org/?query=58729at50557	U3 small nucleolar RNA-associated protein 15, C-terminal
58906at50557	Complete	scaffold_15:105469276-105395426	105469276	105395426	-	432.3	279	https://v10-1.orthodb.org/?query=58906at50557	Innexin
58946at50557	Complete	scaffold_12:174259333-174272287	174259333	174272287	+	278.9	221	https://v10-1.orthodb.org/?query=58946at50557	Ribosomal protein Rsm22-like
58961at50557	Complete	scaffold_17:52267368-52244951	52267368	52244951	-	542.6	340	https://v10-1.orthodb.org/?query=58961at50557	DNA methyltransferase 1-associated 1
59039at50557	Complete	scaffold_13:112226396-112352886	112226396	112352886	+	486.4	400	https://v10-1.orthodb.org/?query=59039at50557	ATPase, AAA-type, core
59099at50557	Complete	scaffold_12:37197164-37329149	37197164	37329149	+	453.9	346	https://v10-1.orthodb.org/?query=59099at50557	RNA recognition motif domain
59396at50557	Fragmented	scaffold_3:78504007-78504819	78504007	78504819	+	438.6	226	https://v10-1.orthodb.org/?query=59396at50557	Glycosyltransferase 2-like
59481at50557	Complete	scaffold_9:172147659-172210949	172147659	172210949	+	385.6	238	https://v10-1.orthodb.org/?query=59481at50557	Histidine kinase/HSP90-like ATPase
59552at50557	Complete	scaffold_4:169772032-169780961	169772032	169780961	+	574.0	333	https://v10-1.orthodb.org/?query=59552at50557	Eukaryotic translation initiation factor 3 subunit M
59664at50557	Complete	scaffold_7:151149189-151121441	151149189	151121441	-	846.4	728	https://v10-1.orthodb.org/?query=59664at50557	DNA2/NAM7 helicase, AAA domain
59721at50557	Complete	scaffold_7:173312774-173332993	173312774	173332993	+	402.1	358	https://v10-1.orthodb.org/?query=59721at50557	Peptidase M16, C-terminal
59918at50557	Complete	scaffold_1:11439441-11429987	11439441	11429987	-	418.4	219	https://v10-1.orthodb.org/?query=59918at50557	Gtr1/RagA G protein
59985at50557	Complete	scaffold_4:30073588-30049031	30073588	30049031	-	474.4	406	https://v10-1.orthodb.org/?query=59985at50557	Alpha-1,3-glucosyltransferase
60092at50557	Complete	scaffold_10:173217460-173250128	173217460	173250128	+	660.5	364	https://v10-1.orthodb.org/?query=60092at50557	Ankyrin repeat
60261at50557	Complete	scaffold_13:121090582-121080560	121090582	121080560	-	574.4	296	https://v10-1.orthodb.org/?query=60261at50557	Zinc finger, CCCH-type
60470at50557	Complete	scaffold_10:141673497-141748393	141673497	141748393	+	523.5	380	https://v10-1.orthodb.org/?query=60470at50557	SAC3/GANP/THP3
60694at50557	Complete	scaffold_14:56948694-56982325	56948694	56982325	+	633.2	580	https://v10-1.orthodb.org/?query=60694at50557	Smg8/Smg9
60711at50557	Complete	scaffold_8:9288360-9261322	9288360	9261322	-	339.0	243	https://v10-1.orthodb.org/?query=60711at50557	Transcription factor, MADS-box
60720at50557	Duplicated	scaffold_15:30471105-30470851	30471105	30470851	-	39.4	67	https://v10-1.orthodb.org/?query=60720at50557	Zinc finger C2H2 superfamily
60720at50557	Duplicated	scaffold_2:19204782-19204540	19204782	19204540	-	40.5	72	https://v10-1.orthodb.org/?query=60720at50557	Zinc finger C2H2 superfamily
60857at50557	Complete	scaffold_1:164914056-164953661	164914056	164953661	+	365.0	191	https://v10-1.orthodb.org/?query=60857at50557	SH3 domain
60890at50557	Complete	scaffold_5:340256-319752	340256	319752	-	524.5	431	https://v10-1.orthodb.org/?query=60890at50557	Glucosidase 2 subunit beta-like
60951at50557	Complete	scaffold_2:165044473-165069290	165044473	165069290	+	556.1	302	https://v10-1.orthodb.org/?query=60951at50557	Winged helix-like DNA-binding domain superfamily
60961at50557	Complete	scaffold_1:11480979-11464417	11480979	11464417	-	566.6	339	https://v10-1.orthodb.org/?query=60961at50557	Thioredoxin domain
60993at50557	Complete	scaffold_8:175354956-175397239	175354956	175397239	+	684.1	455	https://v10-1.orthodb.org/?query=60993at50557	DnaJ domain
61099at50557	Complete	scaffold_8:8820115-8797275	8820115	8797275	-	426.9	303	https://v10-1.orthodb.org/?query=61099at50557	SAND domain
61176at50557	Complete	scaffold_11:14545714-14547171	14545714	14547171	+	400.5	354	https://v10-1.orthodb.org/?query=61176at50557	GPI mannosyltransferase
61442at50557	Duplicated	scaffold_10:29731104-29759572	29731104	29759572	+	629.9	471	https://v10-1.orthodb.org/?query=61442at50557	SANT/Myb domain
61442at50557	Duplicated	scaffold_14:54391829-54393598	54391829	54393598	+	607.9	479	https://v10-1.orthodb.org/?query=61442at50557	SANT/Myb domain
61616at50557	Complete	scaffold_17:75830957-75676070	75830957	75676070	-	263.5	153	https://v10-1.orthodb.org/?query=61616at50557	Nuclear hormone receptor, ligand-binding domain
61652at50557	Complete	scaffold_12:166134701-166158377	166134701	166158377	+	660.9	395	https://v10-1.orthodb.org/?query=61652at50557	Intimal thickness related receptor, IRP
61705at50557	Complete	scaffold_2:64280551-64319070	64280551	64319070	+	570.2	350	https://v10-1.orthodb.org/?query=61705at50557	W2 domain
62106at50557	Complete	scaffold_6:18636843-18635206	18636843	18635206	-	462.3	333	https://v10-1.orthodb.org/?query=62106at50557	Glycosyl transferase, ALG6/ALG8
62569at50557	Complete	scaffold_15:55581923-55595184	55581923	55595184	+	627.2	401	https://v10-1.orthodb.org/?query=62569at50557	Transmembrane protein 161A/B
62733at50557	Complete	scaffold_14:134341223-134364416	134341223	134364416	+	274.8	243	https://v10-1.orthodb.org/?query=62733at50557	solute carrier family 35 member F6
63006at50557	Complete	scaffold_13:53041543-53012133	53041543	53012133	-	581.3	357	https://v10-1.orthodb.org/?query=63006at50557	Mitochondrial import inner membrane translocase subunit TIM44
63110at50557	Complete	scaffold_9:172473648-172495590	172473648	172495590	+	279.3	234	https://v10-1.orthodb.org/?query=63110at50557	GDP-fucose protein O-fucosyltransferase
63135at50557	Complete	scaffold_16:40029886-40003246	40029886	40003246	-	342.8	345	https://v10-1.orthodb.org/?query=63135at50557	UBX domain
63395at50557	Complete	scaffold_11:20553430-20535231	20553430	20535231	-	401.6	214	https://v10-1.orthodb.org/?query=63395at50557	Protein kinase domain
63645at50557	Complete	scaffold_10:87743259-87707307	87743259	87707307	-	603.8	279	https://v10-1.orthodb.org/?query=63645at50557	WD40 repeat
63655at50557	Complete	scaffold_2:7483956-7482826	7483956	7482826	-	471.4	312	https://v10-1.orthodb.org/?query=63655at50557	RNA 3'-terminal phosphate cyclase domain
63767at50557	Complete	scaffold_1:211439479-211458683	211439479	211458683	+	308.4	204	https://v10-1.orthodb.org/?query=63767at50557	Ubiquitin-like domain-containing CTD phosphatase 1
63888at50557	Complete	scaffold_15:70147032-70153781	70147032	70153781	+	450.4	291	https://v10-1.orthodb.org/?query=63888at50557	Ankyrin repeat
63962at50557	Complete	scaffold_14:52295516-52280830	52295516	52280830	-	585.4	393	https://v10-1.orthodb.org/?query=63962at50557	Protein kinase domain
64014at50557	Complete	scaffold_15:108914422-108934458	108914422	108934458	+	229.6	231	https://v10-1.orthodb.org/?query=64014at50557	Diacylglycerol kinase, catalytic domain
64167at50557	Complete	scaffold_5:46492811-46499657	46492811	46499657	+	401.7	367	https://v10-1.orthodb.org/?query=64167at50557	MRPS27/PTCD2
64266at50557	Complete	scaffold_14:108220964-108252790	108220964	108252790	+	547.1	295	https://v10-1.orthodb.org/?query=64266at50557	Cytidyltransferase-like domain
64673at50557	Complete	scaffold_6:114762002-114732768	114762002	114732768	-	578.0	358	https://v10-1.orthodb.org/?query=64673at50557	26S proteasome non-ATPase regulatory subunit 12
64749at50557	Complete	scaffold_15:7408633-7390681	7408633	7390681	-	511.3	306	https://v10-1.orthodb.org/?query=64749at50557	COX15/CtaA family
64976at50557	Complete	scaffold_17:91093477-91033248	91093477	91033248	-	409.4	410	https://v10-1.orthodb.org/?query=64976at50557	VWFC domain
65033at50557	Complete	scaffold_15:49707836-49697534	49707836	49697534	-	577.7	326	https://v10-1.orthodb.org/?query=65033at50557	Protein kinase domain
65123at50557	Complete	scaffold_1:221885256-221868027	221885256	221868027	-	361.8	252	https://v10-1.orthodb.org/?query=65123at50557	Geranylgeranyl transferase type-1 subunit beta
65263at50557	Complete	scaffold_14:7277370-7257712	7277370	7257712	-	342.8	248	https://v10-1.orthodb.org/?query=65263at50557	SH2 domain
65366at50557	Complete	scaffold_1:181998420-182044183	181998420	182044183	+	450.8	316	https://v10-1.orthodb.org/?query=65366at50557	Phosphatidylethanolamine-binding protein
65449at50557	Complete	scaffold_6:17441535-17416250	17441535	17416250	-	535.5	432	https://v10-1.orthodb.org/?query=65449at50557	RNA helicase
65618at50557	Complete	scaffold_14:69067583-69046472	69067583	69046472	-	510.8	331	https://v10-1.orthodb.org/?query=65618at50557	Thioredoxin domain
65689at50557	Complete	scaffold_6:37253620-37218248	37253620	37218248	-	691.2	539	https://v10-1.orthodb.org/?query=65689at50557	N-acetyltransferase B complex, non-catalytic subunit
65934at50557	Complete	scaffold_9:171481747-171449323	171481747	171449323	-	456.2	302	https://v10-1.orthodb.org/?query=65934at50557	Calponin homology domain
65980at50557	Complete	scaffold_3:31176605-31151814	31176605	31151814	-	551.8	372	https://v10-1.orthodb.org/?query=65980at50557	Tetratricopeptide repeat
66267at50557	Complete	scaffold_13:128083065-128110732	128083065	128110732	+	376.0	301	https://v10-1.orthodb.org/?query=66267at50557	WIF domain
66318at50557	Complete	scaffold_5:124550852-124566477	124550852	124566477	+	205.9	200	https://v10-1.orthodb.org/?query=66318at50557	Short-chain dehydrogenase/reductase, conserved site
66354at50557	Complete	scaffold_2:135429406-135403371	135429406	135403371	-	624.8	310	https://v10-1.orthodb.org/?query=66354at50557	Methionine aminopeptidase 2
66427at50557	Complete	scaffold_12:53891426-53903591	53891426	53903591	+	570.9	294	https://v10-1.orthodb.org/?query=66427at50557	Ribonucleotide reductase small subunit
66447at50557	Complete	scaffold_3:43746563-43727760	43746563	43727760	-	317.9	315	https://v10-1.orthodb.org/?query=66447at50557	Sister chromatid cohesion protein Dcc1
66453at50557	Complete	scaffold_3:62811241-62795165	62811241	62795165	-	554.0	335	https://v10-1.orthodb.org/?query=66453at50557	Nucleotidyl transferase domain
66548at50557	Complete	scaffold_14:117506122-117507285	117506122	117507285	+	397.4	268	https://v10-1.orthodb.org/?query=66548at50557	Fat storage-inducing transmembrane protein
66571at50557	Complete	scaffold_13:148103183-148117087	148103183	148117087	+	592.8	338	https://v10-1.orthodb.org/?query=66571at50557	Clathrin adaptor, mu subunit
66657at50557	Complete	scaffold_12:78244494-78285361	78244494	78285361	+	506.9	369	https://v10-1.orthodb.org/?query=66657at50557	GTP binding domain
66688at50557	Complete	scaffold_6:145060476-145045606	145060476	145045606	-	327.3	311	https://v10-1.orthodb.org/?query=66688at50557	Fuzzy protein
66690at50557	Complete	scaffold_5:98197266-98211983	98197266	98211983	+	241.0	217	https://v10-1.orthodb.org/?query=66690at50557	Inositol monophosphatase-like
66691at50557	Complete	scaffold_14:66662603-66624137	66662603	66624137	-	376.8	255	https://v10-1.orthodb.org/?query=66691at50557	Actin-related protein 2/3 complex subunit
66718at50557	Complete	scaffold_4:87842207-87812914	87842207	87812914	-	285.7	216	https://v10-1.orthodb.org/?query=66718at50557	fasciculation and elongation protein zeta-2
66736at50557	Complete	scaffold_1:6611395-6597487	6611395	6597487	-	239.4	193	https://v10-1.orthodb.org/?query=66736at50557	Cyclin PHO80-like
66842at50557	Complete	scaffold_6:104909560-104874643	104909560	104874643	-	438.6	309	https://v10-1.orthodb.org/?query=66842at50557	Zinc finger C2H2-type
66850at50557	Complete	scaffold_10:75154312-75197690	75154312	75197690	+	425.3	316	https://v10-1.orthodb.org/?query=66850at50557	2-oxoacid dehydrogenase acyltransferase, catalytic domain
67170at50557	Complete	scaffold_6:94690540-94708482	94690540	94708482	+	523.3	333	https://v10-1.orthodb.org/?query=67170at50557	26S proteasome non-ATPase regulatory subunit 13
67311at50557	Complete	scaffold_2:196153122-196124424	196153122	196124424	-	642.0	524	https://v10-1.orthodb.org/?query=67311at50557	MIF4G-like domain superfamily
67486at50557	Complete	scaffold_15:21575734-21551463	21575734	21551463	-	694.6	363	https://v10-1.orthodb.org/?query=67486at50557	Myristoyl-CoA:protein N-myristoyltransferase, C-terminal
67606at50557	Complete	scaffold_14:2219136-2237402	2219136	2237402	+	706.9	375	https://v10-1.orthodb.org/?query=67606at50557	ATPase, AAA-type, conserved site
67700at50557	Complete	scaffold_2:31821114-31809811	31821114	31809811	-	167.5	178	https://v10-1.orthodb.org/?query=67700at50557	Neugrin/Rrg9
67725at50557	Complete	scaffold_14:58069757-58095716	58069757	58095716	+	572.7	285	https://v10-1.orthodb.org/?query=67725at50557	Organic solute transporter subunit alpha/Transmembrane protein 184
68043at50557	Complete	scaffold_6:19167722-19189705	19167722	19189705	+	462.1	292	https://v10-1.orthodb.org/?query=68043at50557	Helicase, C-terminal
68076at50557	Complete	scaffold_1:125436911-125471562	125436911	125471562	+	485.5	279	https://v10-1.orthodb.org/?query=68076at50557	Geranylgeranyl transferase type-2 subunit beta
68094at50557	Complete	scaffold_14:11763321-11759026	11763321	11759026	-	411.7	250	https://v10-1.orthodb.org/?query=68094at50557	Prostaglandin E synthase 2
68325at50557	Complete	scaffold_17:17622176-17584713	17622176	17584713	-	474.7	299	https://v10-1.orthodb.org/?query=68325at50557	WD40 repeat
68441at50557	Complete	scaffold_3:44040056-44032790	44040056	44032790	-	374.0	246	https://v10-1.orthodb.org/?query=68441at50557	Putative RNA methyltransferase
68476at50557	Complete	scaffold_14:93398608-93510737	93398608	93510737	+	454.3	258	https://v10-1.orthodb.org/?query=68476at50557	NadR/Ttd14, AAA domain
68493at50557	Complete	scaffold_2:111524468-111435261	111524468	111435261	-	422.1	397	https://v10-1.orthodb.org/?query=68493at50557	Alpha/Beta hydrolase fold
68581at50557	Complete	scaffold_12:156660994-156649485	156660994	156649485	-	543.1	291	https://v10-1.orthodb.org/?query=68581at50557	SH3 domain
68599at50557	Complete	scaffold_1:193395961-193485713	193395961	193485713	+	258.1	183	https://v10-1.orthodb.org/?query=68599at50557	Zinc finger C2H2-type
68813at50557	Complete	scaffold_2:98731136-98789189	98731136	98789189	+	383.0	247	https://v10-1.orthodb.org/?query=68813at50557	Diphosphomevalonate decarboxylase
68878at50557	Complete	scaffold_14:95907003-95980052	95907003	95980052	+	286.5	138	https://v10-1.orthodb.org/?query=68878at50557	Zinc finger C2H2 superfamily
68957at50557	Complete	scaffold_7:84933754-84950212	84933754	84950212	+	425.5	293	https://v10-1.orthodb.org/?query=68957at50557	WD40 repeat
69102at50557	Complete	scaffold_11:10420120-10460224	10420120	10460224	+	265.2	159	https://v10-1.orthodb.org/?query=69102at50557	PPM-type phosphatase domain
69159at50557	Complete	scaffold_6:14135484-14121241	14135484	14121241	-	553.7	308	https://v10-1.orthodb.org/?query=69159at50557	SNF5/SMARCB1/INI1
69497at50557	Complete	scaffold_7:136321430-136268499	136321430	136268499	-	343.4	312	https://v10-1.orthodb.org/?query=69497at50557	Glycosyl transferase, family 8
69548at50557	Complete	scaffold_6:4119022-4144740	4119022	4144740	+	523.1	346	https://v10-1.orthodb.org/?query=69548at50557	WD40 repeat
69725at50557	Complete	scaffold_4:73217486-73206203	73217486	73206203	-	326.9	285	https://v10-1.orthodb.org/?query=69725at50557	Pleckstrin homology domain
69729at50557	Complete	scaffold_14:54283720-54311642	54283720	54311642	+	425.8	396	https://v10-1.orthodb.org/?query=69729at50557	Regulator of MON1-CCZ1 complex, C-terminal
69855at50557	Complete	scaffold_12:174747969-174722315	174747969	174722315	-	607.5	417	https://v10-1.orthodb.org/?query=69855at50557	tRNA-dihydrouridine synthase
69869at50557	Complete	scaffold_1:3422708-3385285	3422708	3385285	-	156.7	333	https://v10-1.orthodb.org/?query=69869at50557	LOC413427
69957at50557	Complete	scaffold_6:137534668-137548926	137534668	137548926	+	472.4	338	https://v10-1.orthodb.org/?query=69957at50557	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
